number,name,diameter_km,H,G,epoch_tdb,e,a,i,node,peri,M,class,soln_date,U
1611,Beyer,24.444,11.87,,2461200.5,.1595328612877326,3.176816190307064,4.276895580172229,237.3905137646752,74.48423627422402,349.7047567374304,MBA,2026-06-05,0
1612,Hirose,18.956,10.83,,2461200.5,.08912826617078982,3.106566950375124,16.85823432840388,319.3145771674332,243.3338049737447,300.6588096892248,MBA,2026-06-05,0
1613,Smiley,18.224,11.74,,2461200.5,.2596870212598281,2.737426642197765,7.974266530987025,320.6903246712465,126.78574185,205.6739696795092,MBA,2026-06-05,0
1614,Goldschmidt,48.007,10.84,,2461200.5,.07087725368761749,2.996825218695464,14.10752372635833,162.220497570793,348.8946133074982,152.0816867503278,MBA,2026-06-05,0
1615,Bardwell,29.139,11.51,,2461200.5,.1834420618202786,3.116413903385251,1.691707645264154,152.4264453359555,254.4401781739483,20.87188251470588,MBA,2026-06-05,0
1616,Filipoff,23.715,11.25,,2461200.5,.01523211961125146,2.911155414363666,8.482526391153193,48.02415140539264,16.40914396997694,253.0912906956698,MBA,2026-06-05,0
1617,Alschmitt,21.283,10.90,,2461200.5,.119627021644792,3.206657525557261,13.25272474930021,154.4927927634236,24.79746579974782,357.7645699372113,OMB,2026-06-05,0
1618,Dawn,17.495,11.18,,2461200.5,.03103084905246825,2.868931095745401,3.222524329885929,102.8004611950924,177.6893100784064,19.82843919303018,MBA,2026-06-05,0
1623,Vivian,27.851,11.46,,2461200.5,.1545156991647622,3.143056053326525,2.503190798678991,115.3339304228146,321.2466593701016,272.9408777094294,MBA,2025-11-19,0
1624,Rabe,26.270,11.43,,2461200.5,.09452549211608637,3.1898870206814,1.996967387231993,133.3529488430389,28.71211863051605,111.9045303266933,MBA,2026-06-05,0
1625,The NORC,53.317,10.41,,2461200.5,.2378492838264274,3.177028956723838,15.53630265154358,320.1862490074698,287.0139926828145,341.6272015860624,MBA,2026-06-05,0
1626,Sadeya,15.140,11.06,,2461200.5,.2735857611257823,2.363403831401783,25.32098349140514,279.4572639412249,149.263616776853,158.3719264754748,MBA,2026-06-05,0
1628,Strobel,59.345,10.21,,2461200.5,.06190280254824258,3.01425110269811,19.36148883652459,181.0715340535332,287.9165771050719,128.5947267946248,MBA,2026-06-05,0
1630,Milet,19.168,11.56,,2461200.5,.1658176174597292,3.031348988596863,4.530106491819212,54.39054513179124,94.30464229994452,22.48818324441208,MBA,2026-06-05,0
1632,Siebohme,29.351,11.78,,2461200.5,.1359854679504592,2.655290116177409,5.718904059720515,199.7017292705276,126.6588886452344,78.25153607859177,MBA,2026-08-08,0
1633,Chimay,37.428,10.64,,2461200.5,.129202379305553,3.187216025334141,2.668183618177756,113.4955681782732,72.61591855248507,62.69830512474803,MBA,2026-06-05,0
1635,Bohrmann,17.127,10.99,,2461200.5,.06164619023258194,2.852541689320793,1.825693657355153,184.3092722905533,134.4197579872537,293.0554762346031,MBA,2026-06-05,0
1637,Swings,52.994,10.44,,2461200.5,.05153179840215859,3.068577330104673,14.07981677096361,21.14223716786296,238.3107667399319,347.3228383161259,MBA,2026-06-05,0
1638,Ruanda,19.094,11.63,,2461200.5,.1917381353780404,2.746382909434977,.2980173866822999,200.8413300480973,86.19476847717894,319.6032468946393,MBA,2026-06-05,0
1639,Bower,35.676,11.17,,2461200.5,.1481178725960601,2.572673837230096,8.442580211559443,324.1119998137271,106.9730947399917,350.4289055705256,MBA,2026-08-08,0
1641,Tana,25.66,10.54,,2461200.5,.0973948674485785,3.020015860276895,9.321402193393391,331.3585744770284,1.155946039515402,100.1597519730575,MBA,2026-06-05,0
1642,Hill,16.240,10.91,,2461200.5,.06807375376066856,2.752809606665465,10.8078065849961,338.9675721818763,148.152454002452,3.483549894329792,MBA,2026-06-05,0
1645,Waterfield,28.146,11.17,,2461200.5,.1108824326957865,3.063763442005948,1.025727616141799,265.3108325014371,107.6357204412308,83.32710743657321,MBA,2026-06-05,0
1647,Menelaus,42.716,10.47,,2461200.5,.02293264278020753,5.198098278460315,5.65289549783778,240.2759319154898,300.1683483145535,349.3186183458291,TJN,2026-06-05,0
1650,Heckmann,30.202,11.69,,2461200.5,.1613634486930831,2.43731992811735,2.749180227406061,199.6018883671921,56.80032219088779,227.6854555730247,MBA,2026-06-05,0
1654,Bojeva,25.115,10.88,,2461200.5,.08558897030356104,3.016395590079071,10.4247819818237,25.13865746483952,333.577570961688,40.71503356296333,MBA,2026-06-05,0
1655,Comas Sola,35.943,11.10,,2461200.5,.2309488555706114,2.784515224406156,9.58495012722757,111.032068494402,323.8363694411302,282.7244032412968,MBA,2025-11-19,0
1659,Punkaharju,28.010,9.98,,2461200.5,.2605004655168745,2.782106529831289,16.42975519252822,338.1561487424922,36.28875813319157,202.866813225596,MBA,2026-06-05,0
1668,Hanna,24.813,12.17,,2461200.5,.216044543986498,2.805207284635861,4.740364550261082,160.9047620423633,190.8263116440288,246.3594006593016,MBA,2026-06-05,0
1669,Dagmar,42.377,10.81,,2461200.5,.1019584550943496,3.146609321818106,.9304299408107175,18.42520684489697,179.7304043301619,331.4295023777339,MBA,2026-06-05,0
1670,Minnaert,21.333,11.23,,2461200.5,.1039517516440934,2.900153904977372,10.50912939759334,59.07711553716015,18.24007125964235,137.6171650011939,MBA,2026-06-05,0
1672,Gezelle,26.205,11.49,,2461200.5,.2793883621753144,3.170146648932537,1.068373423989438,181.2797669062862,255.0813500593992,22.5625187182632,MBA,2026-06-05,0
1673,van Houten,20.733,12.18,,2461200.5,.1843695763731036,3.100126383874695,3.591066715332012,207.9011395295267,209.2600633674877,59.69602512384576,MBA,2026-06-05,0
1674,Groeneveld,32.386,11.29,,2461200.5,.1273525780903079,3.19348467168339,2.664187221221315,95.54517359279446,4.771096106891096,238.1169945770076,MBA,2025-11-19,0
1678,Hveen,42.665,11.01,,2461200.5,.1081926323266458,3.158880663094775,10.18614558280589,351.3629898770872,119.2599901987091,65.84161645474184,MBA,2026-06-05,0
1679,Nevanlinna,52.686,10.63,,2461200.5,.1524097943724126,3.117709625224297,17.97292379625528,177.3933533271371,89.33632090733384,90.4327163497509,MBA,2026-06-05,0
1681,Steinmetz,16.159,11.39,,2461200.5,.2037064950455986,2.698441448670944,7.20756735629121,94.30421049801713,1.09058253022682,161.9081862439865,MBA,2026-06-05,0
1683,Castafiore,21.159,11.71,,2461200.5,.1781459719649564,2.734525215604422,12.47351755354699,326.5153263549793,346.7208768880975,308.4322078218026,MBA,2026-06-05,0
1684,Iguassu,30.210,10.99,,2461200.5,.1337730126120077,3.089112566455149,3.672431331637139,104.9901251912942,155.6729851557359,331.0977239901709,MBA,2026-06-05,0
1686,De Sitter,29.661,11.16,,2461200.5,.1582199022864261,3.163504684017963,.6159180511061498,6.317854752291995,294.5266387814207,98.47509302940745,MBA,2026-06-05,0
1687,Glarona,37.850,10.75,,2461200.5,.1678093325288407,3.167463848799546,2.630379274531713,93.46124147554576,317.328010837653,262.040405804784,MBA,2026-06-05,0
1688,Wilkens,16.239,12.74,,2461200.5,.2399288314000634,2.622032367293402,11.73619532454225,245.6802673026286,42.69006121142038,183.3342450497838,MBA,2026-06-05,0
1690,Mayrhofer,33.810,11.05,,2461200.5,.09516154245998934,3.040248478315272,13.05235274486682,230.239718143954,154.8090941009079,261.4432835948787,MBA,2026-06-05,0
1691,Oort,33.644,10.95,,2461200.5,.1787630074380749,3.161271064033618,1.088424333776178,174.4056233581534,232.4124391873735,81.49602002351801,MBA,2026-06-05,0
1692,Subbotina,36.075,11.40,,2461200.5,.1359521070357486,2.7878225459306,2.426593356569693,199.5398321251074,111.9819674516137,120.4349563683311,MBA,2026-06-05,0
1693,Hertzsprung,37.772,11.25,,2461200.5,.2719181540266919,2.798513283707332,11.93064907945497,69.9524389683579,234.9111911962599,118.5711042143369,MBA,2026-06-05,0
1694,Kaiser,15.678,12.60,,2461200.5,.2573416820053075,2.395429874596608,11.0836490086926,13.31458185341253,356.2959991255603,255.6776248042218,MBA,2026-06-05,0
1695,Walbeck,18.953,12.57,,2461200.5,.2895187546235153,2.78656210925761,16.67466279057632,218.2845157583385,139.7682131898512,100.045043785031,MBA,2026-06-05,0
1698,Christophe,26.234,11.50,,2461200.5,.109292223278359,3.161342419858542,1.494093223356117,26.66934476574891,133.3952935387814,140.4291408855034,MBA,2026-06-05,0
1700,Zvezdara,20.176,12.45,,2461200.5,.2255799590545463,2.360298811067802,4.51259057722832,356.8048008594225,15.37494253455908,210.003154085047,MBA,2026-06-05,0
1701,Okavango,19.461,10.61,,2461200.5,.1924917015677615,3.161810969785174,16.281990558356,61.16303696889692,259.1646255372799,299.7213056607886,MBA,2026-06-05,0
1702,Kalahari,34.645,11.09,,2461200.5,.1420668792000481,2.857884019040638,9.957728989591368,103.8237211036,241.3226568228573,1.944083001272021,MBA,2026-03-11,0
1708,Polit,28.706,11.72,,2461200.5,.307877429226469,2.911372766418308,6.043546826894729,192.1866893428002,248.5855599588572,128.8749194313831,MBA,2026-06-05,0
1711,Sandrine,22.929,10.88,,2461200.5,.1127223057549598,3.014446375019054,11.0857387897563,134.6860597995546,249.4157439072808,250.614539333922,MBA,2026-06-05,0
1712,Angola,66.892,10.05,,2461200.5,.1554365979853389,3.164025993850448,19.39356854518507,237.4518790341426,17.30619087367258,31.82174607553155,MBA,2026-06-05,0
1715,Salli,24.165,12.31,,2461200.5,.2399889053324904,2.399722526743786,11.46270573577514,38.86156378854021,209.0556781413494,228.3802712604097,MBA,2026-06-05,0
1716,Peter,26.656,12.03,,2461200.5,.09316909615689661,2.733235912166395,5.7433586909906,243.2761536694892,318.1036787431019,120.6493770249224,MBA,2026-08-08,0
1719,Jens,19.914,11.67,,2461200.5,.2217010123255534,2.657440511971418,14.27497819541593,323.3927421663826,57.7824174626632,330.3995103641497,MBA,2026-06-05,0
1721,Wells,43.576,11.17,,2461200.5,.05034631528556333,3.14548597911783,16.12393069970046,317.0644185640983,138.83086953335,305.2336219898195,MBA,2026-08-08,0
1723,Klemola,33.449,10.11,,2461200.5,.03708829296969384,3.014804269999603,10.9091695029195,149.5662443329885,8.545038537343965,86.55796509258647,MBA,2026-06-05,0
1724,Vladimir,38.476,11.50,,2461200.5,.05730058195890291,2.710927709206152,12.22939638333136,163.8734083053772,295.4240421727685,109.4129880284776,MBA,2026-06-05,0
1725,CrAO,16.089,11.44,,2461200.5,.0896574456888411,2.907176485376368,3.173585305625592,119.0421272471171,231.463059019378,133.4380237327289,MBA,2026-06-05,0
1726,Hoffmeister,25.250,12.27,,2461200.5,.04532951382994772,2.787354776539573,3.490951956395899,230.7498493955871,66.34240564738171,2.575726144135446,MBA,2026-06-05,0
1730,Marceline,15.203,12.11,,2461200.5,.2242313777103829,2.783772634695975,9.496650595855701,171.0625893061874,226.6313987492232,103.9290630983807,MBA,2026-06-05,0
1731,Smuts,54.784,10.51,,2461200.5,.128137227924076,3.165712324215844,5.93133343421877,152.3890519356787,201.5278884601962,243.0474693726625,MBA,2026-06-05,0
1732,Heike,22.378,11.00,,2461200.5,.115133510609488,3.013004603464714,10.79839880947987,155.4210986791036,212.3930326657816,131.1869168584223,MBA,2026-06-05,0
1734,Zhongolovich,26.425,11.87,,2461200.5,.2286554354408399,2.778972857135556,8.343243861365046,182.0004849682276,186.5560686985963,44.33933079314091,MBA,2026-08-08,0
1735,ITA,61.865,10.19,,2461200.5,.1294740306127364,3.140106927812473,15.60401197573994,9.198555092575157,274.6406668106095,47.05149977185197,MBA,2026-06-05,0
1737,Severny,21.334,11.22,,2461200.5,.04266882553199312,3.012751291639575,9.380500623815244,327.0564036783102,224.3834910308478,353.1446215509912,MBA,2026-06-05,0
1742,Schaifers,16.707,11.22,,2461200.5,.09769912848484534,2.887824635003212,2.498422297611514,152.1234144500649,212.1513955320271,240.4407796579386,MBA,2026-06-05,0
1743,Schmidt,19.338,12.49,,2461200.5,.1343626157119713,2.473826865771649,6.361819001025014,189.5624708616367,.9774855426640762,139.2477324100051,MBA,2026-03-11,0
1746,Brouwer,62.524,9.96,,2461200.5,.2082152356266891,3.952676070655631,8.363769873326206,321.8640471483887,48.0436663864584,332.8427565525491,OMB,2025-11-19,0
1748,Mauderli,44.908,10.69,,2461200.5,.2149079770810453,3.95465136716154,3.300285203141311,125.5953388880063,198.3998926106894,267.1206378570577,OMB,2026-06-05,0
1749,Telamon,64.898,9.46,,2461200.5,.1083851745435226,5.140502605565383,6.098074301210262,340.8339812137879,114.5462961646409,82.15850819844175,TJN,2026-06-05,0
1753,Mieke,19.445,11.22,,2461200.5,.0770699116409337,3.018518279673751,11.35709414449973,58.37495759911636,231.1878241985458,170.1768572530609,MBA,2026-06-05,0
1754,Cunningham,79.52,9.90,,2461200.5,.1681505712865975,3.933398499153115,12.15932647683057,162.8250184242831,109.8874092774506,124.6586967665003,OMB,2026-06-05,0
1755,Lorbach,24.878,10.74,,2461200.5,.04091627124458852,3.093037602414571,10.68484629401986,156.8289153496167,320.2407900318531,102.9795315892161,MBA,2026-06-05,0
1760,Sandra,34.765,11.18,,2461200.5,.1281653883408899,3.145505515481595,8.442517694219415,232.5714406101545,331.6066288391007,212.5063844032373,MBA,2026-06-05,0
1762,Russell,17.033,11.39,,2461200.5,.07361637483184326,2.876850393910698,2.285007382692619,160.5050138945839,233.0938423685044,308.8259688091536,MBA,2026-03-11,0
1764,Cogshall,26.970,11.43,,2461200.5,.1152271964260168,3.099186859769208,2.241563325714963,151.5889451944169,84.71322729348435,298.8428193646607,MBA,2026-06-05,0
1765,Wrubel,38.299,10.04,,2461200.5,.1810772469182665,3.17768408146899,19.87768756481874,69.98016609835622,266.6306647984275,150.3768112769873,MBA,2026-06-05,0
1766,Slipher,19.099,12.45,,2461200.5,.08633188699389366,2.749429146699236,5.234087854650412,188.5397741655317,170.3441757896019,357.1448304399956,MBA,2026-06-05,0
1767,Lampland,15.448,11.79,,2461200.5,.09590074053227182,3.019609737797859,9.82804842233795,192.0643193240668,135.7673842051787,81.62342218062992,MBA,2026-06-05,0
1768,Appenzella,20.221,12.68,,2461200.5,.179306705696261,2.450404352071463,3.252616843524194,12.32407687868669,19.86231640471913,277.9850607935691,MBA,2026-06-05,0
1771,Makover,46.886,10.39,,2461200.5,.1685545666577165,3.13048863939972,11.21441648513993,86.1651938137036,316.8188392262242,269.0649197816468,MBA,2026-06-05,0
1776,Kuiper,39.952,11.24,,2461200.5,.01853339909602413,3.102629013538605,9.486785990014877,176.4143037191929,313.1874802656847,246.9043859505643,MBA,2026-09-01,0
1778,Alfven,20.623,11.89,,2461200.5,.1350916066390125,3.140606372259764,2.472999537118469,106.1051877180333,135.3896240004385,28.96617647031779,MBA,2026-06-05,0
1780,Kippes,28.164,10.75,,2461200.5,.05772325944929554,3.015493283721403,8.988950376864556,290.8262175122666,336.7615830508545,33.77100707804433,MBA,2026-06-05,0
1782,Schneller,21.872,11.86,,2461200.5,.151658836496476,3.116421562688918,1.545388318693872,157.3677489305216,106.4281166354886,156.3382721868156,MBA,2026-06-05,0
1783,Albitskij,24.268,12.15,,2461200.5,.1323246186828696,2.662108098853741,11.49734663010623,189.3656139591397,314.6868757448485,30.82597967966564,MBA,2026-06-05,0
1786,Raahe,25.532,10.97,,2461200.5,.1093411933738405,3.020559123500588,10.44099107209205,16.18520075533871,346.7373374079598,294.2772718543551,MBA,2026-06-05,0
1787,Chiny,19.900,11.34,,2461200.5,.04826675159980507,3.002568668232568,8.921622374027729,306.6740914325051,278.8569807197779,347.4809036303583,MBA,2026-06-05,0
1788,Kiess,20.993,11.92,,2461200.5,.1526054894397258,3.128395893799701,.6863066486303161,161.3759688364234,146.7535980929822,173.0437799651924,MBA,2026-06-05,0
1791,Patsayev,29.394,11.86,,2461200.5,.1446492328554035,2.745864639830283,5.377681429975961,198.8099576008815,74.24094383833445,21.87045597056083,MBA,2026-06-05,0
1792,Reni,23.625,12.01,,2461200.5,.2778444992200814,2.778937480092147,9.007324726375016,72.67067289498681,324.0697646189155,276.1043709736873,MBA,2026-06-05,0
1794,Finsen,38.050,10.93,,2461200.5,.1584035240321919,3.12198549951599,14.66244823954748,220.540889629863,342.9385963400899,65.1946837178041,MBA,2026-06-05,0
1795,Woltjer,23.894,12.19,,2461200.5,.1904157132952701,2.785261952670302,7.530628362624461,192.0717182153718,79.26987703231222,119.5883663830045,MBA,2026-06-05,0
1796,Riga,68.167,9.86,,2461200.5,.05139554467583295,3.363307783307317,22.54975638285984,186.3878696686586,27.78923775094278,292.7447302130559,OMB,2026-06-05,0
1799,Koussevitzky,18.196,11.49,,2461200.5,.1198181197187199,3.031554356434005,11.50548518841352,156.4386917884927,194.8776446880349,123.5650883556449,MBA,2026-06-05,0
1801,Titicaca,21.957,11.31,,2461200.5,.07104427931440267,3.018016906045329,10.96824748076047,77.50287296892958,14.41725150896675,291.8166622240801,MBA,2026-03-11,0
1805,Dirikis,28.098,11.39,,2461200.5,.1082268909469368,3.141878795507473,2.516316591915394,78.34218687850809,93.52774167329214,74.13219830416374,MBA,2026-06-05,0
1808,Bellerophon,15.210,12.11,,2461200.5,.1811588040524939,2.745681471936166,2.024162057867012,12.89674757847841,47.88927146657707,113.5604999049731,MBA,2026-06-05,0
1811,Bruwer,28.072,11.06,,2461200.5,.1095888579629404,3.136286847496866,8.529839587302634,167.7639668949265,135.1739867377868,336.4757013024358,MBA,2026-06-05,0
1812,Gilgamesh,15.317,11.57,,2461200.5,.08092553851998383,3.006868673520177,10.26140241098337,178.4608660064099,259.9922460897795,148.3697420077847,MBA,2026-06-05,0
1813,Imhotep,19.099,11.96,,2461200.5,.08234697953548058,2.682660873059917,8.098319885718615,34.95181956204932,167.6901411480004,137.13739190609,MBA,2026-06-05,0
1815,Beethoven,30.598,11.39,,2461200.5,.1931710852441491,3.149284271160303,2.741482959316178,110.7952657275165,358.513779594098,304.4862782302573,MBA,2026-08-08,0
1817,Katanga,15.90,11.30,,2461200.5,.1897140377825979,2.372119125231111,25.70127758690953,88.68894669352709,140.277213401586,316.7921369899931,MBA,2026-06-05,0
1819,Laputa,54.165,10.32,,2461200.5,.2286122086488508,3.135684104541812,23.89837061263531,122.0859528193532,165.6607413174588,.2371857829593267,MBA,2026-06-05,0
1826,Miller,23.099,11.15,,2461200.5,.08156874167987554,2.996731586568756,9.235299186568021,273.9809834200623,160.9613582365411,162.9017830540013,MBA,2026-06-05,0
1828,Kashirina,27.016,11.34,,2461200.5,.1075288358009384,3.060943446574409,14.28136860512846,184.3428834446802,223.6379252450749,3.636251853636892,MBA,2026-08-08,0
1832,Mrkos,29.351,11.26,,2461200.5,.09743734396870528,3.219028352311935,14.94294337853295,303.2895425142902,81.12405232960927,273.9120477358547,OMB,2026-06-05,0
1833,Shmakova,16.706,11.80,,2461200.5,.1131349313465538,2.634396682960646,10.0099768075537,158.0343291725336,153.392530854539,117.9676827952409,MBA,2026-06-05,0
