id,label,vmag,src,ra,dec,epoch,pmra,pmdec,plx,rv,hip,tyc,hr
Gaia DR3 672216124751752960,TYC 1365-55-1,9.52,G,114.033084681,18.731205817,2016.0,4.746336305553181,-5.570554191808776,0.9143069977534174,-29.600574,,1365-55-1,
Gaia DR3 672706610016606080,TYC 1369-736-1,8.75,G,114.034342289,20.498581918,2016.0,5.288414502861999,-6.652417665456785,1.0281699622030658,18.353592,,1369-736-1,
Gaia DR3 872019888850338432,TYC 1915-251-1,9.19,G,114.042074364,26.224358499,2016.0,-6.7853752384852974,-21.313899358508586,4.713009698049079,-8.026733,,1915-251-1,
Gaia DR3 671412725349885696,TYC 1365-1109-1,8.96,G2,114.048893181,18.257600661,2016.0,0.0,0.0,0.0,25.361822,,1365-1109-1,
Gaia DR3 3169075536712036864,TYC 1365-1788-1,9.82,G,114.052774949,16.902925144,2016.0,0.7291045349764839,-2.804957373917846,1.1693245765353746,1.8166137,,1365-1788-1,
Gaia DR3 3168848281402641152,TYC 1361-2221-1,9.9,G,114.059041978,15.874136422,2016.0,3.734616405225309,-2.2470485660175332,0.5260649584927163,55.66026,,1361-2221-1,
Gaia DR3 672392970029548672,TYC 1369-5-1,10.25,G,114.060362734,19.443552695,2016.0,-1.4097463044150933,-0.9160780708834573,0.44163948638041506,0.0,,1369-5-1,
Gaia DR3 3165837333233761664,TYC 1361-2572-1,9.25,G,114.072094943,15.592198383,2016.0,-12.51892773958712,-6.605084707275379,3.1514018832449957,32.79801,,1361-2572-1,
Gaia DR3 869002901959622400,TYC 1915-935-1,9.11,G,114.092185102,25.876724478,2016.0,4.940145988645015,-12.629340759738376,2.0699962605643516,0.675126,,1915-935-1,
Gaia DR3 868547463627759616,TYC 1915-895-1,9.76,G,114.094788227,25.281911026,2016.0,5.562939504378014,0.06807221114117365,0.5487727741797107,-13.692405,,1915-895-1,
Gaia DR3 672223301640151168,TYC 1369-227-1,8.94,G,114.099058877,18.93453963,2016.0,3.6176465532217046,-38.07298799100913,1.6923590750916058,13.591933,,1369-227-1,
Gaia DR3 672171079134901760,TYC 1365-1331-1,8.69,G,114.099952949,18.386680205,2016.0,-0.42149680476383145,-12.837434315507402,5.0495023098446,42.733444,,1365-1331-1,
Gaia DR3 671407674466520576,HIP 37009,7.76,G,114.10250665,18.181732354,2016.0,-15.078323437772827,-24.874432654050207,7.599970638657994,18.125704,37009,1365-972-1,
Gaia DR3 672284122673655168,HIP 37011,9.01,G,114.104064386,19.237089875,2016.0,-5.973052468722122,-3.3912816830353387,2.019372451938378,13.839617,37011,1369-1646-1,
Gaia DR3 865486384600650496,TYC 1373-783-2,9.62,G,114.113341319,22.029717751,2016.0,-2.4186273910427705,2.5057350468366733,0.5719789533855466,80.46327,,1373-783-2,
Gaia DR3 865486384600650496,TYC 1373-783-1,9.62,G,114.113341319,22.029717751,2016.0,-2.4186273910427705,2.5057350468366733,0.5719789533855466,80.46327,,1373-783-1,
Gaia DR3 872124484190444928,TYC 1919-1524-1,9.31,G,114.123885683,26.849842607,2016.0,-3.008570079795531,-9.104027005347792,4.050297186980423,30.741844,,1919-1524-1,
Gaia DR3 3168861235023894912,HIP 37019,8.3,G,114.128884203,16.075967279,2016.0,-2.222884574572226,0.35930630662245583,3.6084633912959116,11.991359,37019,1361-2104-1,
Gaia DR3 672228734775679744,TYC 1369-854-1,9.13,G,114.172781682,18.980373321,2016.0,-0.8941136804178117,0.0816833631150953,1.9516117728580815,0.0,,1369-854-1,
Gaia DR3 868079930668186624,TYC 1911-784-1,9.49,G,114.172972961,23.595914271,2016.0,-1.2841741968246176,-2.7166606390960344,0.7074155863997091,21.178698,,1911-784-1,
Gaia DR3 673108344077618432,TYC 1373-1024-1,9.74,G,114.17995594,20.892505033,2016.0,7.944919319291381,-15.114624698521311,1.2467472304809515,-66.90723,,1373-1024-1,
Gaia DR3 671419734736466176,TYC 1365-515-1,9.61,G,114.221248224,18.368329797,2016.0,-3.097400829918498,-8.742111656660118,1.1504853689687147,-2.8597822,,1365-515-1,
Gaia DR3 673078176227385472,HIP 37054,8.31,G,114.226295586,20.487383814,2016.0,7.520063567732725,16.02609108891335,2.9634855768044766,-14.841948,37054,1369-722-1,
Gaia DR3 868527363180831360,TYC 1915-1276-1,8.35,G,114.233161913,25.016711529,2016.0,-7.979964729823925,-27.602836012837884,4.363196957414731,20.608337,,1915-1276-1,
Gaia DR3 672628166734184576,TYC 1369-162-1,8.56,G,114.233342723,20.051644712,2016.0,6.093524327785456,-7.828532658006123,1.2846870156565366,-7.936976,,1369-162-1,
Gaia DR3 868985584651620224,TYC 1915-650-1,9.6,G,114.24882786,25.735406413,2016.0,25.303676240250603,-43.42888337768415,6.519873122481233,-33.301662,,1915-650-1,
Gaia DR3 672401804777562624,TYC 1369-1949-1,9.11,G,114.25370913,19.603821511,2016.0,-6.316315588268292,-2.6326512927924544,4.016131572909777,-15.605179,,1369-1949-1,
Gaia DR3 3165363791615248512,HIP 37066,8.77,G,114.255135401,14.888894905,2016.0,3.6397721389221704,-29.139868996851455,3.779475328026971,53.923206,37066,777-331-1,
Gaia DR3 868111502971134592,TYC 1911-1099-1,8.41,G,114.258995614,23.888948599,2016.0,-8.106033629453808,-11.418037597551645,2.2683980577915044,42.718796,,1911-1099-1,
Gaia DR3 865718587712435328,TYC 1911-98-1,9.51,G,114.260267378,22.583086881,2016.0,-9.171989525034862,-14.143790984103163,1.9106038036556272,4.5461493,,1911-98-1,
Gaia DR3 865290950704545152,HIP 37067,8.66,G,114.261310465,21.163458438,2016.0,-8.535359190915994,-15.180543564712975,4.653685691518682,13.781706,37067,1373-722-1,
Gaia DR3 672646274316286080,HIP 37072,6.74,G,114.272910549,20.156280672,2016.0,21.7511101581106,-115.82143750687781,5.467801066687567,63.8049,37072,1369-917-1,
Gaia DR3 3169064679035264896,HIP 37074,6.73,G,114.273880583,16.904241754,2016.0,-1.0757426224113527,-1.8757518728707505,0.522702382931678,0.0,37074,1365-2231-1,
Gaia DR3 672231311756032768,TYC 1369-2126-1,9.45,G,114.275124172,19.074372431,2016.0,3.235131947283557,-31.677580183218588,8.262409885441997,-27.773922,,1369-2126-1,
Gaia DR3 868991047849868800,TYC 1915-1230-1,9.73,G,114.277032759,25.853902672,2016.0,-2.0410159015343674,-5.169224174557573,1.2927599526180704,30.058483,,1915-1230-1,
Gaia DR3 872255360433622784,TYC 1919-1308-1,9.25,G,114.277209532,27.559166497,2016.0,-9.1179307267084,-26.498380769324,3.717251213862826,10.135959,,1919-1308-1,
Gaia DR3 671391967770313984,TYC 1365-210-1,9.38,G,114.294048629,18.073796616,2016.0,6.644786860714921,-4.64920575447665,1.8984017298931184,0.0,,1365-210-1,
Gaia DR3 671446668474343936,TYC 1365-249-1,9.67,G,114.304178149,18.523889205,2016.0,-34.86550037233961,-12.643295536522086,1.5652102826214451,223.67043,,1365-249-1,
Gaia DR3 865303659512099584,HIP 37084,8.19,G,114.30692557,21.372870001,2016.0,19.255962395761973,-20.651374443433504,4.6275974961438795,-0.25525272,37084,1373-1881-1,
Gaia DR3 672407023161863936,TYC 1369-2073-1,9.34,G,114.321467356,19.698792564,2016.0,-8.131966795262723,-19.425707444893668,0.9306867652026821,29.614964,,1369-2073-1,
Gaia DR3 3169332547556037888,TYC 1365-1545-1,9.67,G,114.33084317,17.738430746,2016.0,8.98119754472388,-14.14685817310267,1.5845642131357305,18.732328,,1365-1545-1,
Gaia DR3 3165146122672507648,TYC 777-186-1,9.66,G,114.367731706,14.667969095,2016.0,-11.668970505597974,-11.737880620035668,1.6513568199392057,-17.206673,,777-186-1,
Gaia DR3 672214234966070912,HIP 37107,6.83,G,114.376973412,18.917420164,2016.0,-15.349083442444627,-86.91359180878969,17.053980276666934,0.0,37107,1369-469-1,
Gaia DR3 672329168290850816,TYC 1369-1334-1,9.64,G,114.399916146,19.270989703,2016.0,2.1737477122336823,-1.3895569845468065,1.4046765069737774,-6.051482,,1369-1334-1,
Gaia DR3 673131743059399168,TYC 1373-836-1,9.69,G,114.413922533,21.015833122,2016.0,-7.165398273795271,-3.377400579046577,1.581034732867589,77.458084,,1373-836-1,
Gaia DR3 865523050737143168,HIP 37121,6.97,G,114.417307212,22.339878125,2016.0,-2.5883011929420503,-41.17384280716284,6.350659692870417,11.313125,37121,1373-1647-1,
Gaia DR3 673024643755156096,TYC 1369-905-1,8.79,G,114.419469059,20.314023683,2016.0,-2.568105203507497,-8.313812586893462,1.1875717917140884,24.629892,,1369-905-1,
Gaia DR3 672387266311630336,TYC 1369-237-1,10.15,G,114.433132692,19.471492213,2016.0,2.1517017527256534,-14.300791538099423,0.5473136615514523,-59.167137,,1369-237-1,
Gaia DR3 865419005153722240,TYC 1373-1171-1,10.25,G,114.441337651,21.711880392,2016.0,-0.05563031723694123,-5.976602852749968,0.6224597825448762,75.01623,,1373-1171-1,
Gaia DR3 872281817432138624,HIP 37131,8.08,G,114.444994401,27.739025709,2016.0,-9.126656200004795,-8.607150584105485,5.834332500438035,-5.720658,37131,1919-1199-1,
Gaia DR3 3168892944765708672,TYC 1361-2371-1,10.02,G,114.46228518,16.347712722,2016.0,-1.3472601226172598,1.3918884360760242,0.3935292180882563,57.565952,,1361-2371-1,
Gaia DR3 3165374202616092800,TYC 1361-330-1,8.93,G,114.468596928,15.081362926,2016.0,-17.02580385497003,-64.04755167491082,11.24927887970926,6.7584004,,1361-330-1,
Gaia DR3 3165832007473308032,TYC 1361-2403-1,9.57,G,114.468816151,15.735441519,2016.0,-28.520626899783185,-44.666174946458284,5.555391928621833,0.0,,1361-2403-1,
Gaia DR3 867362361892278016,HIP 37144,8.31,G,114.487175736,23.836115882,2016.0,-3.7003652439199355,-11.800576440746296,1.9789154617833555,35.714825,37144,1911-1343-1,
Gaia DR3 3169096186914709888,HIP 37151,8.34,G,114.523642611,17.0755867,2016.0,-8.372816470118323,-6.730960741885013,1.060971674281729,38.25937,37151,1365-1848-1,
Gaia DR3 671326001370439680,HIP 37160,9.26,G,114.549943585,17.841238996,2016.0,14.991109538688221,-3.1162814248929065,2.1580942294411956,-22.306297,37160,1365-874-1,
Gaia DR3 671337786760697472,TYC 1365-968-1,9.62,G,114.551695747,17.854615052,2016.0,-4.4317464863708755,-13.003189294830978,2.1374888808134775,24.200804,,1365-968-1,
Gaia DR3 672441146677900928,TYC 1369-943-1,9.72,G,114.556379174,19.99016057,2016.0,-10.697317783637587,-9.8362165404164,1.5457478191814586,-4.583376,,1369-943-1,
Gaia DR3 868237126470925696,HR 2926,6.36,G,114.559922366,24.360535732,2016.0,10.288812266021822,20.804771355138357,21.27062475081089,7.8135924,37165,1911-681-1,2926
Gaia DR3 673011655774044160,TYC 1369-30-1,9.48,G,114.568802088,20.243496442,2016.0,-6.856882545254875,-10.890071535301606,1.8353749471887182,36.312363,,1369-30-1,
Gaia DR3 865396125864051712,TYC 1373-2372-1,9.14,G,114.571631264,21.463251301,2016.0,4.268245098092427,-16.785616505553605,3.7681273449056465,-5.8095675,,1373-2372-1,
Gaia DR3 865507344040173696,TYC 1373-1195-1,10.03,G,114.587430193,22.242515292,2016.0,2.4120071998471193,-0.750157707026396,0.5352591245513151,2.7938428,,1373-1195-1,
Gaia DR3 868315604113318272,HIP 37180,9.26,G,114.58991308,24.687689495,2016.0,-6.825842709427764,-13.41881522434553,2.246781385267711,20.29783,37180,1915-875-1,
Gaia DR3 671424648179010176,TYC 1365-811-1,9.22,G,114.5914806,18.291088959,2016.0,-65.22378666237182,-118.52163846156085,14.355556343252033,34.83039,,1365-811-1,
Gaia DR3 867226366048165248,TYC 1911-478-1,9.56,G,114.59238667,22.7949185,2016.0,1.859442133350647,3.3930018536457394,1.4841071830383241,45.401222,,1911-478-1,
Gaia DR3 3168994344650423552,TYC 1361-333-1,9.46,G,114.59815862,16.579970307,2016.0,-2.135681815833155,-3.3908381574677877,3.8772285116959906,17.186531,,1361-333-1,
Gaia DR3 3165186048688407040,TYC 1361-898-1,8.76,G,114.599245567,15.072020833,2016.0,6.074327158505766,-11.370151621285517,2.5541525449583564,-20.667627,,1361-898-1,
Gaia DR3 868946650771507584,TYC 1915-550-1,9.48,G,114.609529673,25.840392384,2016.0,10.060883831081597,-25.678153404115335,0.8885331282435158,150.77063,,1915-550-1,
Gaia DR3 868343263702531072,HIP 37191,9.07,G,114.609869185,25.075993318,2016.0,3.6058150205423662,-7.077684452213905,0.7824104115271033,32.749947,37191,1915-928-1,
Gaia DR3 878509897969561856,TYC 1923-1402-1,9.01,G,114.61294549,28.317102566,2016.0,-16.732330018441687,-16.96141733423757,4.755607375113543,4.4560533,,1923-1402-1,
Gaia DR3 865421311552192000,TYC 1373-1748-1,9.3,G,114.613533223,21.727642761,2016.0,2.5719023379594335,1.9749739977673653,2.475341187813,18.959986,,1373-1748-1,
Gaia DR3 671346067457607680,TYC 1365-62-1,10.15,G,114.61432133,18.015961687,2016.0,-2.168699293214112,0.16205326866686587,0.42501255923821085,68.78855,,1365-62-1,
Gaia DR3 872156816703572224,HIP 37195,8.59,G,114.617200836,26.787330536,2016.0,-24.478979062329156,7.133699214633672,2.6160536942008634,59.529118,37195,1919-1973-1,
Gaia DR3 671347854163995392,TYC 1365-152-1,8.73,G,114.621584297,18.046727289,2016.0,-6.3718389515644915,-21.393951429243938,5.037219123348015,32.560127,,1365-152-1,
Gaia DR3 878498078219561344,HIP 37201,9.07,G,114.633133861,28.309758887,2016.0,-2.548807490621882,-1.489029323591371,0.7904412323791253,80.19008,37201,1923-1852-1,
Gaia DR3 865508791446007680,HIP 37203,8.87,G,114.636159916,22.30806866,2016.0,2.0069341934598146,-13.104969215420693,1.306352795151038,31.706757,37203,1373-473-1,
Gaia DR3 868948132536737280,TYC 1915-172-1,9.57,G,114.6411896,25.913402771,2016.0,-4.957815073224776,-2.9698478385092963,0.49474082772446526,2.166217,,1915-172-1,
Gaia DR3 867359750552153344,HIP 37210,8.79,G,114.655868166,23.79928247,2016.0,-7.409840142092903,1.5335984529143674,2.4762415464186796,32.151783,37210,1911-1027-1,
HIP 37214,HIP 37214,9.6639,H,114.664534334,21.665937024,1991.25,-7.31,-2.8,5.05,0.0,37214,,
Gaia DR3 872163757371437568,TYC 1919-1474-1,9.85,G,114.667990739,26.898456162,2016.0,3.1573824802783967,-13.283512218912824,1.1208268337989782,-12.745344,,1919-1474-1,
Gaia DR3 867334083827736064,TYC 1911-480-1,9.5,G,114.680533278,23.515658256,2016.0,23.010222775492956,1.104204350905526,1.7645601426475375,-1.1420932,,1911-480-1,
Gaia DR3 673142944334039808,TYC 1373-2165-1,9.61,G,114.682091789,21.287055598,2016.0,-3.3767158412424623,-1.3479279891384492,1.1318991166448262,20.19661,,1373-2165-1,
Gaia DR3 673114734988893312,TYC 1373-119-1,10.31,G,114.690455902,20.860439891,2016.0,-2.526034719374554,-8.101246560603416,0.9001966887576285,-8.905808,,1373-119-1,
Gaia DR3 673142875614563456,TYC 1373-2169-1,9.38,G,114.696961425,21.269558855,2016.0,-7.428810196929843,-3.366483086638224,1.1380615474930158,5.671017,,1373-2169-1,
Gaia DR3 868942738057819904,TYC 1915-521-1,9.64,G,114.707785744,25.783367329,2016.0,-12.727004082621159,-14.232324349167353,1.777161869326818,-42.864388,,1915-521-1,
Gaia DR3 673020073909912064,TYC 1369-787-1,8.85,G,114.708988692,20.387159183,2016.0,-14.358409714922402,-6.0911036593768735,2.9516790396883232,19.601254,,1369-787-1,
Gaia DR3 3165871422389583488,HIP 37242,8.79,G,114.7304399,16.096377665,2016.0,4.213519805454213,-13.0382392897795,1.1356139349158285,22.640131,37242,1361-1669-1,
Gaia DR3 868721358263576448,TYC 1915-1459-1,9.55,G,114.734472804,25.230997558,2016.0,-0.8767590338200573,0.25699010959078955,0.5952988982194809,11.966521,,1915-1459-1,
Gaia DR3 3165883894974592384,HIP 37254,9.43,G,114.763843058,16.175719371,2016.0,-5.722987470394677,5.629287623753935,2.6431739683754887,5.1203866,37254,1361-359-1,
Gaia DR3 868225031843001088,TYC 1911-379-1,8.83,G,114.773373704,24.314047458,2016.0,-9.543273906807398,1.1376975835307312,3.7237252610606073,3.089111,,1911-379-1,
Gaia DR3 868219293766831232,HR 2931,6.2,G,114.800003935,24.222536634,2016.0,-3.5520645493200207,1.3435501127334868,6.969412435480041,0.0,37269,1911-49-1,2931
Gaia DR3 671385374998213760,TYC 1365-1281-1,8.97,G,114.817281304,18.388804679,2016.0,-2.3579144222652735,-37.62516450807658,4.675682640299558,53.09846,,1365-1281-1,
Gaia DR3 672819928433682560,HIP 37278,7.26,G,114.824104614,20.148576188,2016.0,-20.834323834805943,7.067543671517342,15.462301458023617,-1.9308463,37278,1369-993-1,
Gaia DR3 3165101558092000640,HIP 37282,8.47,G,114.834505125,14.463335867,2016.0,-17.92060242436222,5.080711326325172,1.6421248102070083,34.169838,37282,777-320-1,
Gaia DR3 3165802393675426944,TYC 1361-2550-1,10.4,G,114.839177717,15.607911752,2016.0,0.1196465748773084,-4.0043315691845045,0.4169901040895142,67.69574,,1361-2550-1,
Gaia DR3 872191142082886784,TYC 1919-1458-1,9.06,G,114.849399879,27.126295136,2016.0,5.276906125967564,-12.58689199066554,2.469565171694262,-24.091253,,1919-1458-1,
Gaia DR3 865406296346500608,TYC 1373-1572-1,8.55,G,114.862703917,21.691281467,2016.0,-35.0208774757249,-4.722488903568883,6.258739988121434,26.621403,,1373-1572-1,
Gaia DR3 672420805712773248,HIP 37295,9.22,G,114.863434216,19.780420886,2016.0,-1.0507416781241947,-13.882354660903822,4.250078019435492,4.554451,37295,1369-2141-1,
Gaia DR3 673072713029026944,HIP 37298,8.97,G,114.865025732,20.840565821,2016.0,17.427817532314954,-10.847850178078698,2.2672562403351253,-56.179363,37298,1373-216-1,
Gaia DR3 671113280229159424,TYC 1365-1781-1,9.58,G,114.866854162,17.495361147,2016.0,-0.5601119344075887,-9.5852628296051,1.9506579921891112,0.0,,1365-1781-1,
Gaia DR3 671137503843195392,74 Gem,5.03,G,114.869164099,17.674516507,2016.0,5.373521850973355,-1.1993459974260705,5.108260080960104,25.34157,37300,1365-2474-1,2938
Gaia DR3 878278755712252416,TYC 1919-1141-1,9.09,G,114.873657411,27.839535432,2016.0,-32.34567369104086,-12.452101911949939,12.53397377656566,1.1952248,,1919-1141-1,
Gaia DR3 3165789474413802880,TYC 1361-2796-1,9.78,G,114.886269361,15.550955388,2016.0,-9.063875355428857,-7.537515310230795,1.1174712782829845,27.825605,,1361-2796-1,
Gaia DR3 671111974559105792,TYC 1365-1404-1,9.01,G,114.907091754,17.433385716,2016.0,9.472113326428444,4.650731472203908,2.4408742478079226,1.7603709,,1365-1404-1,
Gaia DR3 673049554565381760,TYC 1373-136-1,9.17,G,114.918266371,20.631060664,2016.0,-6.872784856105577,11.104236108894735,2.0222897639795536,35.779972,,1373-136-1,
Gaia DR3 3165866371508450560,TYC 1361-2055-1,8.56,G,114.931986338,16.026959785,2016.0,-0.19308662611400945,-4.604056188986792,1.0939312538726693,-19.996569,,1361-2055-1,
Gaia DR3 868950499062210304,TYC 1915-208-1,9.32,G,114.957352387,25.745869346,2016.0,-14.641793496761839,-20.082024051103296,4.112341128594175,2.2219968,,1915-208-1,
Gaia DR3 869152435540854144,Gaia DR3 869152435540854144,8.72,G,114.97301261,26.721515646,2016.0,44.158122193749165,-52.81959582316251,8.354436688392259,-9.748414,,,
Gaia DR3 673252620618902784,TYC 1373-1945-1,9.76,G,114.978718159,21.663747273,2016.0,-1.7837636987769434,-10.40964102835058,1.8212573758415103,40.92739,,1373-1945-1,
Gaia DR3 3165571874190645888,TYC 1361-584-1,9.49,G,114.985146291,15.336240245,2016.0,-3.3371992412744147,-9.022450563337195,2.3137412648657945,27.234627,,1361-584-1,
Gaia DR3 3165107772907855360,TYC 790-519-1,9.1,G,114.986856735,14.54359072,2016.0,-7.373049584210961,-2.2471969554126034,2.349914309089733,4.502791,,790-519-1,
Gaia DR3 878519449976872192,TYC 1923-1778-1,10.65,G,114.993532707,28.369231111,2016.0,-0.4965723646286132,-0.8570427664798625,0.5750559829478779,-14.759082,,1923-1778-1,
Gaia DR3 869077118994496640,TYC 1919-508-1,9.76,G,115.01724067,26.261201309,2016.0,-6.219488040369297,2.54226468778932,0.9752000663652757,60.380592,,1919-508-1,
Gaia DR3 872200556650326784,TYC 1919-2071-1,8.28,G,115.042116423,27.315173147,2016.0,17.21774089497513,-28.836086883750465,7.026166406869592,-23.888039,,1919-2071-1,
Gaia DR3 868731631825297280,TYC 1915-1782-1,10.07,G,115.063078034,25.443223417,2016.0,-0.5764240867068902,-2.4726007872818894,0.3710167784630104,48.65526,,1915-1782-1,
Gaia DR3 671382488780162304,TYC 1365-1271-1,9.39,G,115.067727058,18.36762967,2016.0,10.283564769128956,-36.82211928740199,2.9283246730755215,24.806786,,1365-1271-1,
Gaia DR3 867042816324884352,TYC 1911-1783-1,9.63,G,115.070790895,22.850651034,2016.0,-7.1771201421636865,-30.612716969155983,6.983349980556426,-4.675068,,1911-1783-1,
Gaia DR3 672347310232762880,HIP 37381,8.64,G,115.09956618,19.357298815,2016.0,-46.33461087276023,-54.62013790140003,5.785217095460353,56.972675,37381,1369-97-1,
Gaia DR3 866965502616941184,TYC 1373-1033-1,9.77,G,115.102794282,22.319531327,2016.0,3.507355488668062,-16.704597959644932,1.67420789774654,9.167328,,1373-1033-1,
Gaia DR3 867269624958698496,TYC 1911-1364-1,9.07,G,115.112680446,23.22854083,2016.0,-7.025496722777737,4.4119738789683645,1.2882418240465847,49.86323,,1911-1364-1,
